TIMESTAMP,AGE,GENDER,COUNTRY,FAMILY_HISTORY,TREATMENT,WORK_INTERFERE,BENEFIT,SEEK_HELP,MENTAL_HEALTH_AFFECT,PHYSICAL_HEALTH_AFFECT
06-01-2024 06:15,50,Female,India,No,Yes,No,No,No,No,No
06-01-2024 06:16,52,Female,Canada,No,No,No,No,No,Maybe,Maybe
06-01-2024 06:17,39,Male,Canada,No,Yes,No,Don't know,Yes,No,Yes
06-01-2024 06:18,46,Male,Germany,Yes,No,Often,Yes,Yes,No,Maybe
06-01-2024 06:19,19,Female,United Kingdom,Yes,Yes,Yes,No,Don't know,Yes,Maybe
06-01-2024 06:20,24,Female,United Kingdom,Yes,No,No,No,Yes,Yes,Yes
06-01-2024 06:21,62,Female,India,No,No,No,Don't know,No,Yes,Maybe
06-01-2024 06:22,33,Female,Australia,No,Yes,No,Yes,Don't know,No,No
06-01-2024 06:23,25,Female,United Kingdom,No,No,Rarely,Don't know,Yes,Maybe,Yes
06-01-2024 06:24,41,Male,Canada,No,No,Never,No,Yes,Yes,Maybe
06-01-2024 06:25,36,Female,India,No,Yes,Never,Yes,Don't know,No,Yes
06-01-2024 06:26,31,Male,United States,No,No,No,Yes,No,Yes,Maybe
06-01-2024 06:27,19,Male,India,No,No,Often,Don't know,No,Yes,Maybe
06-01-2024 06:28,39,Male,India,No,Yes,No,Yes,Don't know,Maybe,Yes
06-01-2024 06:29,45,Male,United Kingdom,Yes,No,No,Yes,Yes,Yes,Yes
06-01-2024 06:30,36,Female,United States,No,No,Often,No,Don't know,Yes,Yes
06-01-2024 06:31,57,Male,United Kingdom,Yes,No,Yes,No,Don't know,No,No
06-01-2024 06:32,48,Male,United States,Yes,No,Often,No,Yes,No,Maybe
06-01-2024 06:33,54,Female,United States,No,No,Sometimes,Don't know,Yes,Yes,No
06-01-2024 06:34,43,Male,United Kingdom,No,Yes,Often,No,Don't know,Yes,Yes
06-01-2024 06:35,45,Other,United States,No,No,Never,Don't know,Yes,Yes,Yes
06-01-2024 06:36,59,Male,United Kingdom,Yes,Yes,No,Don't know,No,Yes,Maybe
06-01-2024 06:37,43,Female,United Kingdom,Yes,No,Yes,Yes,Yes,Yes,No
06-01-2024 06:38,26,Male,Germany,Yes,Yes,Never,Don't know,Don't know,Yes,Maybe
06-01-2024 06:39,27,Male,Australia,No,No,No,Yes,Yes,Maybe,No
06-01-2024 06:40,27,Female,United States,No,No,Rarely,No,No,No,No
06-01-2024 06:41,26,Female,Germany,No,Yes,Rarely,Yes,Don't know,Maybe,Maybe
06-01-2024 06:42,43,Female,Australia,Yes,No,Yes,No,Don't know,Maybe,No
06-01-2024 06:43,59,Female,Canada,No,Yes,Rarely,No,Yes,No,Yes
06-01-2024 06:44,21,Female,Canada,No,Yes,Sometimes,Don't know,Don't know,No,Yes
06-01-2024 06:45,59,Male,Canada,No,No,Rarely,Don't know,Yes,No,No
06-01-2024 06:46,60,Female,Canada,No,Yes,Sometimes,Don't know,Don't know,Yes,No
06-01-2024 06:47,54,Male,United States,No,No,No,Don't know,Don't know,Yes,Maybe
06-01-2024 06:48,45,Female,India,No,Yes,Never,No,Don't know,Yes,No
06-01-2024 06:49,24,Male,Australia,No,No,Yes,No,Don't know,Maybe,Yes
06-01-2024 06:50,27,Female,India,Yes,Yes,Never,No,No,Maybe,Yes
06-01-2024 06:51,51,Female,Germany,No,No,Often,Yes,Don't know,Maybe,Maybe
06-01-2024 06:52,58,Male,Germany,No,No,Often,No,Don't know,Maybe,Maybe
06-01-2024 06:53,39,Female,Australia,No,No,No,No,Yes,Yes,Yes
06-01-2024 06:54,21,Male,United States,No,Yes,Yes,Yes,No,Yes,No
06-01-2024 06:55,48,Female,Canada,Yes,Yes,Rarely,Yes,Don't know,No,Maybe
06-01-2024 06:56,56,Male,United States,No,Yes,Never,Don't know,Don't know,Maybe,Yes
06-01-2024 06:57,40,Male,Australia,No,No,Sometimes,Yes,Yes,Maybe,Yes
06-01-2024 06:58,31,Male,United States,No,Yes,Never,Yes,Yes,Maybe,Yes
06-01-2024 06:59,62,Female,Australia,No,No,Sometimes,Don't know,No,No,Maybe
06-01-2024 07:00,49,Male,United States,No,Yes,No,Don't know,Yes,No,No
06-01-2024 07:01,52,Male,Australia,Yes,No,Often,Don't know,No,No,Yes
06-01-2024 07:02,60,Male,Germany,No,Yes,Never,Don't know,Don't know,Yes,No
06-01-2024 07:03,22,Male,United Kingdom,Yes,Yes,Often,Yes,No,No,Maybe
06-01-2024 07:04,56,Male,Australia,No,Yes,No,No,No,Maybe,No
06-01-2024 07:05,57,Female,United Kingdom,No,No,Rarely,No,No,Yes,Yes
06-01-2024 07:06,27,Male,United States,No,No,Often,Yes,No,Yes,Yes
06-01-2024 07:07,44,Female,India,No,No,Rarely,Don't know,Don't know,Maybe,Maybe
06-01-2024 07:08,62,Male,India,No,Yes,Sometimes,Yes,Don't know,No,Maybe
06-01-2024 07:09,25,Female,Germany,No,No,No,Don't know,No,Maybe,No
06-01-2024 07:10,59,Female,United States,No,No,Yes,No,No,Yes,No
06-01-2024 07:11,58,Male,Canada,No,No,Sometimes,Don't know,Don't know,Maybe,No
06-01-2024 07:12,34,Male,United Kingdom,No,No,Rarely,Yes,Yes,No,Yes
06-01-2024 07:13,35,Male,United Kingdom,No,No,Sometimes,No,No,No,Maybe
06-01-2024 07:14,29,Male,Germany,No,No,Rarely,Don't know,Don't know,Maybe,Yes
06-01-2024 07:15,27,Male,Germany,No,Yes,No,No,No,No,No
06-01-2024 07:16,31,Male,United Kingdom,Yes,No,Yes,No,No,No,Yes
06-01-2024 07:17,35,Female,United States,No,No,Sometimes,Don't know,Yes,Yes,Maybe
06-01-2024 07:18,50,Female,India,No,No,Never,Don't know,Yes,Yes,Maybe
06-01-2024 07:19,18,Female,India,Yes,No,Rarely,Yes,Don't know,No,Maybe
06-01-2024 07:20,28,Female,Canada,No,No,Sometimes,No,No,No,Yes
06-01-2024 07:21,64,Female,Germany,Yes,No,No,Yes,Yes,Yes,Maybe
06-01-2024 07:22,27,Female,United States,Yes,No,Often,Don't know,Yes,Yes,Yes
06-01-2024 07:23,20,Female,Canada,No,Yes,Never,Yes,Don't know,Maybe,No
06-01-2024 07:24,52,Female,Germany,No,Yes,Yes,No,No,No,Maybe
06-01-2024 07:25,39,Male,Germany,No,No,Sometimes,Don't know,No,Maybe,Yes
06-01-2024 07:26,60,Male,United States,No,No,Yes,Don't know,Don't know,No,Yes
06-01-2024 07:27,52,Female,Germany,No,No,Often,Yes,No,No,Maybe
06-01-2024 07:28,21,Male,United States,Yes,No,Sometimes,No,Don't know,Maybe,No
06-01-2024 07:29,49,Female,Canada,No,No,Yes,Yes,No,Maybe,Yes
06-01-2024 07:30,58,Female,India,No,No,No,No,Don't know,Yes,Maybe
06-01-2024 07:31,42,Male,United States,No,No,Rarely,No,Don't know,No,Yes
06-01-2024 07:32,62,Male,India,Yes,Yes,No,Don't know,Don't know,Yes,Yes
06-01-2024 07:33,27,Male,United States,Yes,Yes,Often,Don't know,Yes,Maybe,Yes
06-01-2024 07:34,36,Female,Australia,No,Yes,Sometimes,Yes,No,Maybe,No
06-01-2024 07:35,54,Male,Canada,No,Yes,No,Don't know,Yes,Yes,Maybe
06-01-2024 07:36,29,Male,Australia,No,No,Often,Yes,No,No,No
06-01-2024 07:37,50,Male,Canada,No,No,Rarely,Don't know,No,Maybe,Yes
06-01-2024 07:38,24,Male,Canada,Yes,Yes,Rarely,No,Don't know,Yes,Maybe
06-01-2024 07:39,43,Male,India,No,Yes,Sometimes,Don't know,Don't know,Yes,Yes
06-01-2024 07:40,45,Female,India,Yes,No,No,Yes,No,Maybe,No
06-01-2024 07:41,24,Male,Australia,No,No,Yes,No,No,No,Maybe
06-01-2024 07:42,45,Female,United States,No,Yes,No,Don't know,Don't know,Maybe,Maybe
06-01-2024 07:43,35,Female,United Kingdom,No,Yes,Rarely,No,No,No,Maybe
06-01-2024 07:44,29,Male,Australia,No,Yes,Often,No,No,No,No
06-01-2024 07:45,38,Female,United States,No,No,No,Don't know,No,Maybe,Yes
06-01-2024 07:46,58,Female,Australia,No,Yes,Rarely,Don't know,No,Maybe,Maybe
06-01-2024 07:47,38,Male,Canada,No,Yes,No,Yes,Don't know,Yes,No
06-01-2024 07:48,38,Female,United States,No,No,Rarely,No,No,Maybe,Yes
06-01-2024 07:49,53,Female,Germany,Yes,No,No,Don't know,No,No,Maybe
06-01-2024 07:50,38,Female,Germany,No,Yes,Yes,Yes,No,Yes,No
06-01-2024 07:51,44,Female,United States,No,No,Sometimes,No,No,Yes,Maybe
06-01-2024 07:52,39,Male,Canada,No,No,No,Yes,Don't know,No,No
06-01-2024 07:53,32,Male,Canada,No,Yes,Never,Yes,Yes,Maybe,Yes
06-01-2024 07:54,63,Female,United Kingdom,No,No,Yes,Don't know,Yes,No,Maybe
06-01-2024 07:55,48,Male,Canada,Yes,Yes,Rarely,Yes,Yes,Yes,Yes
06-01-2024 07:56,63,Male,India,Yes,No,Never,Yes,No,No,Yes
06-01-2024 07:57,23,Other,India,No,No,Often,No,Yes,Yes,Maybe
06-01-2024 07:58,36,Female,United Kingdom,No,No,Sometimes,Don't know,No,Maybe,No
06-01-2024 07:59,63,Male,United States,No,Yes,No,No,Don't know,No,Maybe
06-01-2024 08:00,18,Male,United States,No,No,Never,Yes,No,Maybe,No
06-01-2024 08:01,56,Male,United Kingdom,No,No,Yes,No,No,Yes,Maybe
06-01-2024 08:02,38,Female,Australia,No,No,Yes,Don't know,No,No,Maybe
06-01-2024 08:03,51,Female,United States,No,Yes,Rarely,Don't know,No,No,Yes
06-01-2024 08:04,35,Male,India,No,Yes,Often,Yes,No,No,No
06-01-2024 08:05,28,Female,United Kingdom,No,Yes,Never,No,Don't know,Maybe,Yes
06-01-2024 08:06,49,Male,Canada,No,Yes,Never,Yes,No,Maybe,Yes
06-01-2024 08:07,24,Female,Canada,No,No,Yes,No,Don't know,Yes,Yes
06-01-2024 08:08,43,Male,Germany,No,Yes,Yes,No,Don't know,Maybe,Maybe
06-01-2024 08:09,59,Male,United States,No,No,Rarely,Don't know,Don't know,Maybe,Yes
06-01-2024 08:10,49,Male,Canada,Yes,No,Never,Yes,Don't know,Maybe,Yes
06-01-2024 08:11,58,Male,Canada,No,No,Sometimes,Yes,Don't know,No,No
06-01-2024 08:12,48,Male,Canada,No,Yes,Sometimes,No,Yes,Yes,Yes
06-01-2024 08:13,21,Female,Germany,Yes,No,Never,Yes,Yes,Maybe,Maybe
06-01-2024 08:14,18,Female,Canada,Yes,Yes,Often,No,Yes,No,Maybe
06-01-2024 08:15,45,Male,Canada,Yes,No,Yes,Yes,No,No,No
06-01-2024 08:16,51,Male,India,No,No,Often,Yes,Yes,Maybe,Maybe
06-01-2024 08:17,24,Male,Canada,Yes,Yes,Never,Yes,Yes,Yes,Yes
06-01-2024 08:18,40,Male,United States,No,No,Yes,Yes,Yes,Maybe,Yes
06-01-2024 08:19,21,Male,Australia,No,Yes,Rarely,No,Yes,No,Maybe
06-01-2024 08:20,33,Male,United Kingdom,Yes,No,Never,Yes,Yes,Yes,Maybe
06-01-2024 08:21,53,Female,India,Yes,No,Rarely,No,Yes,Yes,Maybe
06-01-2024 08:22,33,Male,Germany,No,Yes,Rarely,Don't know,No,Maybe,No
06-01-2024 08:23,45,Female,India,No,No,Often,Yes,Don't know,Yes,Yes
06-01-2024 08:24,39,Female,United States,No,No,Never,No,No,Maybe,No
06-01-2024 08:25,49,Female,United States,Yes,No,Sometimes,No,No,Yes,No
06-01-2024 08:26,60,Male,United Kingdom,No,Yes,Never,Yes,No,Maybe,Maybe
06-01-2024 08:27,32,Female,United States,Yes,Yes,Never,No,Don't know,Maybe,Yes
06-01-2024 08:28,26,Female,United States,Yes,Yes,Rarely,Yes,Don't know,No,Maybe
06-01-2024 08:29,55,Other,Australia,No,Yes,Rarely,Don't know,Don't know,No,No
06-01-2024 08:30,34,Male,United States,Yes,No,Never,Yes,Don't know,No,Yes
06-01-2024 08:31,47,Female,United Kingdom,Yes,Yes,Yes,Don't know,Yes,Maybe,No
06-01-2024 08:32,51,Male,United Kingdom,Yes,No,Rarely,Yes,Don't know,Maybe,Yes
06-01-2024 08:33,33,Male,Canada,Yes,No,Often,Yes,No,Maybe,Yes
06-01-2024 08:34,32,Male,India,No,No,Rarely,Don't know,No,Yes,Yes
06-01-2024 08:35,55,Male,India,No,No,Sometimes,Don't know,Yes,No,Yes
06-01-2024 08:36,31,Male,Canada,No,Yes,No,No,Don't know,No,No
06-01-2024 08:37,54,Female,Germany,No,Yes,No,Yes,Yes,No,No
06-01-2024 08:38,27,Female,Germany,No,No,Sometimes,No,Don't know,No,Yes
06-01-2024 08:39,33,Male,Canada,No,No,No,Don't know,Yes,Yes,Yes
06-01-2024 08:40,42,Male,Canada,No,Yes,Sometimes,Yes,No,No,Yes
06-01-2024 08:41,25,Other,United Kingdom,No,No,Often,Don't know,Don't know,Maybe,Yes
06-01-2024 08:42,31,Male,India,Yes,Yes,No,Yes,No,Maybe,Yes
06-01-2024 08:43,26,Male,United States,Yes,No,Never,Yes,Don't know,Maybe,Yes
06-01-2024 08:44,42,Female,Canada,No,No,Rarely,Don't know,Don't know,No,No
06-01-2024 08:45,28,Male,Canada,Yes,No,Yes,Yes,Don't know,Maybe,Yes
06-01-2024 08:46,53,Female,United States,No,No,Never,Don't know,Don't know,No,Maybe
06-01-2024 08:47,18,Male,Australia,No,No,Sometimes,Yes,Don't know,Maybe,Maybe
06-01-2024 08:48,20,Male,Canada,Yes,No,No,No,No,Maybe,Yes
06-01-2024 08:49,33,Female,India,No,Yes,Yes,Yes,Don't know,Yes,Yes
06-01-2024 08:50,33,Female,Canada,Yes,No,Often,No,Don't know,Maybe,No
06-01-2024 08:51,59,Male,Germany,No,Yes,No,No,No,Maybe,Yes
06-01-2024 08:52,53,Male,United Kingdom,Yes,Yes,Never,Yes,Yes,No,No
06-01-2024 08:53,35,Female,United Kingdom,No,Yes,Often,Don't know,No,No,No
06-01-2024 08:54,31,Female,United States,No,Yes,Rarely,Yes,No,No,Yes
06-01-2024 08:55,31,Female,Canada,No,No,No,No,No,Maybe,No
06-01-2024 08:56,55,Male,United Kingdom,Yes,Yes,Sometimes,Yes,No,No,No
06-01-2024 08:57,50,Female,India,No,No,Sometimes,Yes,Don't know,Yes,Yes
06-01-2024 08:58,46,Male,India,No,No,Yes,No,No,No,Yes
06-01-2024 08:59,53,Female,United States,No,Yes,Sometimes,Don't know,No,Maybe,Maybe
06-01-2024 09:00,34,Male,Canada,No,No,Rarely,Don't know,Don't know,Maybe,Yes
06-01-2024 09:01,25,Female,India,No,No,Rarely,Yes,Don't know,Maybe,Maybe
06-01-2024 09:02,26,Male,Canada,No,No,Sometimes,Don't know,Don't know,No,No
06-01-2024 09:03,23,Female,Canada,No,No,Never,No,Don't know,Yes,No
06-01-2024 09:04,36,Female,Australia,Yes,Yes,Sometimes,Don't know,No,Yes,Maybe
06-01-2024 09:05,58,Female,Canada,No,Yes,Yes,No,No,Maybe,No
06-01-2024 09:06,53,Male,United States,No,No,Sometimes,Don't know,Don't know,Maybe,Maybe
06-01-2024 09:07,20,Female,Australia,No,No,Yes,No,Don't know,Yes,Yes
06-01-2024 09:08,21,Other,Australia,No,Yes,Yes,Yes,No,Maybe,No
06-01-2024 09:09,29,Male,United Kingdom,Yes,No,No,Yes,No,Yes,Yes
06-01-2024 09:10,57,Female,Canada,No,No,Often,No,Don't know,Maybe,Yes
06-01-2024 09:11,47,Female,Canada,No,Yes,Sometimes,No,No,No,Maybe
06-01-2024 09:12,54,Female,India,No,Yes,Often,No,Yes,Yes,Yes
06-01-2024 09:13,27,Female,Germany,No,No,Never,No,No,No,Yes
06-01-2024 09:14,55,Female,Canada,No,No,No,Don't know,No,Maybe,No
06-01-2024 09:15,43,Male,United Kingdom,No,No,No,No,No,Maybe,No
06-01-2024 09:16,56,Female,United States,No,No,Never,Don't know,Don't know,No,Yes
06-01-2024 09:17,50,Female,United States,No,Yes,Sometimes,Don't know,No,No,Maybe
06-01-2024 09:18,26,Male,United Kingdom,No,No,Never,Yes,Yes,Maybe,No
06-01-2024 09:19,45,Male,Canada,Yes,No,Sometimes,Yes,Yes,Yes,No
06-01-2024 09:20,52,Other,Canada,Yes,Yes,Sometimes,Yes,Yes,Maybe,No
06-01-2024 09:21,62,Male,India,Yes,No,Yes,Don't know,Yes,No,Maybe
06-01-2024 09:22,55,Male,Australia,No,No,Often,Don't know,Don't know,No,Maybe
06-01-2024 09:23,60,Male,Canada,No,Yes,Rarely,Don't know,No,Yes,Yes
06-01-2024 09:24,22,Female,United Kingdom,Yes,No,Never,Don't know,No,Maybe,Maybe
06-01-2024 09:25,31,Female,United Kingdom,No,Yes,Yes,Yes,Don't know,No,Yes
06-01-2024 09:26,57,Female,India,No,No,No,Don't know,Yes,No,Maybe
06-01-2024 09:27,29,Female,United States,No,No,Often,Don't know,Don't know,Yes,Maybe
06-01-2024 09:28,47,Female,Australia,No,No,Rarely,Yes,Don't know,No,No
06-01-2024 09:29,38,Female,Germany,No,Yes,Sometimes,Don't know,Don't know,No,Maybe
06-01-2024 09:30,62,Male,Canada,No,No,Never,No,Yes,Yes,Maybe
06-01-2024 09:31,27,Male,Australia,Yes,Yes,Sometimes,No,Yes,Yes,Yes
06-01-2024 09:32,26,Female,United Kingdom,Yes,Yes,No,Yes,Yes,Maybe,Yes
06-01-2024 09:33,50,Other,Canada,Yes,No,Often,Don't know,No,Yes,No
06-01-2024 09:34,20,Male,Canada,No,No,Often,No,Don't know,Maybe,Yes
06-01-2024 09:35,60,Female,Canada,Yes,Yes,Yes,No,No,Yes,No
06-01-2024 09:36,56,Female,Australia,No,No,Sometimes,Yes,No,Yes,No
06-01-2024 09:37,63,Female,India,No,No,Yes,Don't know,Don't know,Maybe,No
06-01-2024 09:38,62,Male,Australia,No,No,Often,Yes,Don't know,Yes,No
06-01-2024 09:39,44,Female,United States,No,No,Never,Don't know,Yes,Yes,No
06-01-2024 09:40,63,Female,United States,No,No,Yes,Don't know,Don't know,Yes,Maybe
06-01-2024 09:41,64,Male,Canada,No,No,Sometimes,Don't know,Don't know,Yes,Yes
06-01-2024 09:42,29,Male,India,Yes,No,Yes,No,No,No,No
06-01-2024 09:43,36,Male,United Kingdom,No,Yes,Sometimes,Yes,Don't know,Yes,Yes
06-01-2024 09:44,40,Male,Germany,No,No,No,Don't know,Don't know,No,No
06-01-2024 09:45,45,Female,India,Yes,No,Rarely,No,Yes,Maybe,Maybe
06-01-2024 09:46,39,Female,Germany,No,No,Sometimes,Yes,Yes,No,Yes
06-01-2024 09:47,42,Female,Germany,No,Yes,No,Don't know,Don't know,No,Yes
06-01-2024 09:48,29,Male,Germany,Yes,No,Never,No,No,Maybe,Yes
06-01-2024 09:49,26,Female,United Kingdom,No,No,Sometimes,No,No,Yes,Yes
06-01-2024 09:50,47,Female,United Kingdom,No,No,Yes,Yes,Don't know,No,Yes
06-01-2024 09:51,28,Other,India,Yes,No,Sometimes,No,No,Yes,Maybe
06-01-2024 09:52,39,Male,United Kingdom,Yes,No,Rarely,Yes,No,No,No
06-01-2024 09:53,40,Male,United Kingdom,No,No,Sometimes,Don't know,Yes,Maybe,No
06-01-2024 09:54,29,Male,India,Yes,No,Sometimes,No,Yes,No,No
06-01-2024 09:55,58,Female,Canada,No,Yes,Often,Don't know,Yes,Yes,Yes
06-01-2024 09:56,23,Female,Germany,No,Yes,Yes,Yes,Yes,No,Yes
06-01-2024 09:57,34,Male,United States,Yes,Yes,Sometimes,No,No,Yes,No
06-01-2024 09:58,41,Female,United Kingdom,Yes,No,Yes,Yes,Don't know,Maybe,Maybe
06-01-2024 09:59,29,Female,United States,No,No,Often,Yes,No,Yes,Yes
06-01-2024 10:00,64,Male,Germany,No,No,No,No,Yes,Maybe,Maybe
06-01-2024 10:01,39,Male,United States,Yes,Yes,Rarely,Yes,Yes,No,Maybe
06-01-2024 10:02,44,Male,United States,Yes,Yes,Often,Don't know,No,Yes,Yes
06-01-2024 10:03,46,Male,United States,No,No,No,Don't know,Yes,Yes,No
06-01-2024 10:04,55,Female,United States,No,No,Rarely,Yes,Don't know,Yes,No
06-01-2024 10:05,62,Male,United States,Yes,Yes,No,No,Yes,Yes,Maybe
06-01-2024 10:06,18,Male,Australia,No,No,Never,No,Yes,Yes,Yes
06-01-2024 10:07,55,Male,Canada,No,No,Yes,No,Yes,Yes,Maybe
06-01-2024 10:08,38,Female,India,Yes,No,Sometimes,Don't know,Don't know,No,Maybe
06-01-2024 10:09,34,Other,United Kingdom,No,Yes,Never,No,No,Yes,No
06-01-2024 10:10,45,Female,India,No,No,No,No,Don't know,Yes,No
06-01-2024 10:11,53,Male,United States,No,No,Often,Don't know,No,Maybe,No
06-01-2024 10:12,53,Female,Australia,Yes,Yes,Never,No,Don't know,Yes,Yes
06-01-2024 10:13,60,Female,United States,No,No,Never,No,Don't know,Maybe,Yes
06-01-2024 10:14,49,Male,United Kingdom,No,No,No,Don't know,Yes,Yes,No
06-01-2024 10:15,51,Female,United States,No,No,Sometimes,No,Don't know,Yes,Yes
06-01-2024 10:16,60,Female,Germany,No,No,No,Don't know,Yes,Maybe,Yes
06-01-2024 10:17,49,Male,Germany,Yes,No,Sometimes,Don't know,Yes,Maybe,No
06-01-2024 10:18,54,Male,Germany,No,No,Never,Yes,No,Yes,Maybe
06-01-2024 10:19,36,Male,India,No,No,Never,Don't know,No,Yes,Maybe
06-01-2024 10:20,56,Male,Germany,No,Yes,No,Don't know,No,Maybe,No
06-01-2024 10:21,41,Female,Canada,No,No,Never,Don't know,No,Yes,Maybe
06-01-2024 10:22,41,Female,United States,No,No,Yes,Yes,No,No,No
06-01-2024 10:23,37,Male,Germany,Yes,Yes,Yes,No,Don't know,Maybe,Yes
06-01-2024 10:24,62,Female,United Kingdom,No,No,Sometimes,Yes,Don't know,Yes,Yes
06-01-2024 10:25,53,Male,United Kingdom,No,Yes,Sometimes,Yes,Yes,Yes,No
06-01-2024 10:26,60,Female,Canada,No,No,Often,Yes,Yes,Maybe,Maybe
06-01-2024 10:27,58,Male,United Kingdom,Yes,No,Never,Don't know,Yes,Maybe,Maybe
06-01-2024 10:28,26,Female,Germany,Yes,Yes,Never,Yes,Don't know,Maybe,Yes
06-01-2024 10:29,21,Female,Canada,No,No,Sometimes,No,Don't know,Yes,No
06-01-2024 10:30,27,Female,Germany,No,Yes,Often,Yes,Yes,Yes,Yes
06-01-2024 10:31,61,Male,Canada,No,No,Yes,Yes,Yes,Yes,Yes
06-01-2024 10:32,55,Other,Canada,No,No,Sometimes,Yes,Yes,No,Yes
06-01-2024 10:33,30,Female,India,Yes,Yes,Never,Yes,Yes,Maybe,No
06-01-2024 10:34,29,Male,Germany,No,No,No,Don't know,Don't know,Yes,Yes
06-01-2024 10:35,53,Female,United Kingdom,No,No,No,Yes,Yes,No,No
06-01-2024 10:36,62,Male,United Kingdom,Yes,No,Never,Yes,Yes,No,Yes
06-01-2024 10:37,20,Male,India,No,No,Never,Don't know,Yes,Maybe,No
06-01-2024 10:38,53,Male,United States,No,Yes,Yes,No,Don't know,Yes,Yes
06-01-2024 10:39,45,Female,Germany,No,No,No,No,Don't know,No,Yes
06-01-2024 10:40,26,Female,Canada,Yes,Yes,Sometimes,No,Don't know,Yes,No
06-01-2024 10:41,29,Female,Australia,Yes,No,Sometimes,Don't know,Don't know,Maybe,No
06-01-2024 10:42,41,Male,Germany,No,No,Often,No,Yes,No,Yes
06-01-2024 10:43,58,Female,Australia,No,No,No,No,Don't know,Maybe,Yes
06-01-2024 10:44,63,Female,India,No,No,Yes,Don't know,Don't know,Maybe,Maybe
06-01-2024 10:45,64,Female,United Kingdom,Yes,No,Yes,Yes,Don't know,Yes,Maybe
06-01-2024 10:46,52,Female,Canada,No,Yes,Rarely,No,No,Maybe,No
06-01-2024 10:47,18,Female,United States,No,No,Sometimes,No,No,Maybe,No
06-01-2024 10:48,42,Male,United Kingdom,No,No,Yes,Don't know,Yes,Yes,Yes
06-01-2024 10:49,23,Male,Germany,No,No,Never,No,No,Yes,Yes
06-01-2024 10:50,45,Female,Canada,Yes,No,Never,Don't know,No,Yes,Maybe
06-01-2024 10:51,63,Female,Germany,No,Yes,Often,Yes,Don't know,Maybe,Yes
06-01-2024 10:52,53,Male,India,No,No,Never,No,No,Yes,No
06-01-2024 10:53,45,Female,India,Yes,No,Never,No,Don't know,No,Yes
06-01-2024 10:54,26,Male,Canada,No,Yes,No,Yes,Don't know,Maybe,Yes
06-01-2024 10:55,50,Male,India,No,No,Never,Yes,Yes,Yes,No
06-01-2024 10:56,61,Male,India,No,Yes,Rarely,Don't know,No,Yes,No
06-01-2024 10:57,48,Female,United States,No,No,Never,Don't know,No,Yes,No
06-01-2024 10:58,25,Male,United Kingdom,No,Yes,Yes,No,Yes,Maybe,No
06-01-2024 10:59,42,Male,Australia,No,Yes,Never,Yes,Yes,No,Yes
06-01-2024 11:00,52,Female,India,Yes,No,Sometimes,Yes,No,Yes,Yes
06-01-2024 11:01,20,Female,Canada,Yes,No,Sometimes,Don't know,No,Maybe,Yes
06-01-2024 11:02,51,Male,United States,No,No,Yes,Don't know,Don't know,Maybe,Yes
06-01-2024 11:03,44,Female,Germany,No,No,Yes,Yes,Don't know,No,No
06-01-2024 11:04,43,Male,India,Yes,No,Often,No,Yes,Maybe,Yes
06-01-2024 11:05,43,Male,United States,No,Yes,No,Don't know,Don't know,Maybe,Maybe
06-01-2024 11:06,62,Male,Germany,No,No,Sometimes,Don't know,Yes,Yes,Yes
06-01-2024 11:07,47,Female,Canada,No,Yes,Never,No,Yes,Yes,No
06-01-2024 11:08,49,Male,India,No,No,Rarely,Yes,No,No,Yes
06-01-2024 11:09,62,Male,India,No,Yes,Sometimes,No,No,No,Yes
06-01-2024 11:10,23,Male,Australia,No,No,Often,Don't know,Yes,No,Maybe
06-01-2024 11:11,58,Other,India,No,Yes,Sometimes,Don't know,Don't know,Yes,Maybe
06-01-2024 11:12,48,Male,Germany,No,Yes,Yes,Don't know,No,No,Maybe
06-01-2024 11:13,41,Male,Australia,No,No,Rarely,No,Don't know,Maybe,Maybe
06-01-2024 11:14,61,Female,Australia,No,No,Yes,Yes,No,Maybe,Yes
06-01-2024 11:15,22,Other,Germany,No,Yes,Sometimes,Don't know,Yes,Yes,No
06-01-2024 11:16,44,Female,Canada,No,No,Sometimes,Don't know,Yes,No,Yes
06-01-2024 11:17,50,Male,Germany,No,Yes,Rarely,Yes,Yes,Yes,No
06-01-2024 11:18,59,Female,United States,No,Yes,No,Yes,Yes,Maybe,Maybe
06-01-2024 11:19,48,Male,United States,No,No,Rarely,No,No,Yes,Yes
06-01-2024 11:20,58,Female,United Kingdom,No,No,Yes,Don't know,Yes,No,No
06-01-2024 11:21,48,Male,United States,No,No,Sometimes,Yes,Yes,Maybe,Yes
06-01-2024 11:22,64,Female,Australia,No,No,Never,No,No,Maybe,Maybe
06-01-2024 11:23,42,Male,Germany,Yes,No,No,No,Yes,Maybe,No
06-01-2024 11:24,41,Other,Canada,Yes,No,No,Yes,Don't know,Yes,Yes
06-01-2024 11:25,44,Female,United Kingdom,Yes,Yes,Never,Yes,Yes,Maybe,Maybe
06-01-2024 11:26,43,Female,Canada,No,No,No,No,Yes,Yes,Maybe
06-01-2024 11:27,62,Male,United States,No,No,Often,No,Yes,Maybe,Maybe
06-01-2024 11:28,20,Male,Germany,No,No,Never,Don't know,No,No,No
06-01-2024 11:29,63,Male,India,No,Yes,Never,Yes,No,Yes,No
06-01-2024 11:30,20,Male,United States,No,No,Sometimes,Yes,Yes,Yes,No
06-01-2024 11:31,29,Male,India,No,No,Sometimes,No,No,No,Maybe
